rk,nk,p_r_rk,sk,rk_prime,round_rk_prime,nk_after_equalization
179,421,0.001686,0.897191,228.783701,229,812
180,433,0.001734,0.898925,229.225899,229,831
181,434,0.001738,0.900663,229.669118,230,822
182,415,0.001662,0.902325,230.092933,230,1617
183,475,0.001902,0.904228,230.578023,231,748
184,440,0.001762,0.905990,231.027369,231,758
185,452,0.001810,0.907800,231.488971,231,843
186,437,0.001750,0.909550,231.935253,232,1627
187,459,0.001838,0.911388,232.404003,232,796
188,459,0.001838,0.913226,232.872753,233,837
189,501,0.002006,0.915233,233.384395,233,772
190,428,0.001714,0.916947,233.821487,234,780
191,439,0.001758,0.918705,234.269812,234,1553
192,452,0.001810,0.920515,234.731413,235,760
193,506,0.002026,0.922542,235.248162,235,745
194,482,0.001930,0.924472,235.740400,236,1511
195,488,0.001954,0.926427,236.238766,236,745
196,491,0.001966,0.928393,236.740196,237,702
197,517,0.002071,0.930463,237.268178,237,1404
198,485,0.001942,0.932406,237.763480,238,623
199,472,0.001890,0.934296,238.245507,238,1361
200,464,0.001858,0.936154,238.719363,239,670
201,424,0.001698,0.937852,239.152369,239,1249
202,413,0.001654,0.939506,239.574142,240,610
203,437,0.001750,0.941257,240.020425,240,1187
204,424,0.001698,0.942955,240.453431,240,1191
205,391,0.001566,0.944521,240.852737,241,1068
206,431,0.001726,0.946247,241.292892,241,571
207,398,0.001594,0.947841,241.699346,242,1104
208,437,0.001750,0.949591,242.145629,242,1023
209,387,0.001550,0.951141,242.540850,243,1038
210,379,0.001518,0.952658,242.927900,243,1029
211,370,0.001482,0.954140,243.305760,243,975
212,382,0.001530,0.955670,243.695874,244,940
213,353,0.001414,0.957084,244.056373,244,942
214,358,0.001434,0.958518,244.421977,244,900
215,308,0.001233,0.959751,244.736520,245,1319
216,302,0.001209,0.960961,245.044935,245,899
217,308,0.001233,0.962194,245.359477,245,934
218,273,0.001093,0.963287,245.638276,246,896
219,258,0.001033,0.964321,245.901757,246,941
220,231,0.000925,0.965246,246.137663,246,877
221,224,0.000897,0.966143,246.366422,246,1315
222,198,0.000793,0.966936,246.568627,247,897
223,172,0.000689,0.967625,246.744281,247,864
224,200,0.000801,0.968426,246.948529,247,876
225,193,0.000773,0.969199,247.145629,247,1270
226,191,0.000765,0.969963,247.340686,247,800
227,167,0.000669,0.970632,247.511234,248,836
228,188,0.000753,0.971385,247.703227,248,1189
229,157,0.000629,0.972014,247.863562,248,854
230,162,0.000649,0.972663,248.029003,248,849
231,163,0.000653,0.973316,248.195466,248,1367
232,176,0.000705,0.974020,248.375204,248,896
233,177,0.000709,0.974729,248.555964,249,960
234,187,0.000749,0.975478,248.746936,249,867
235,207,0.000829,0.976307,248.958333,249,958
236,192,0.000769,0.977076,249.154412,249,970
237,224,0.000897,0.977973,249.383170,249,1008
238,262,0.001049,0.979022,249.650735,250,957
239,232,0.000929,0.979952,249.887663,250,888
240,229,0.000917,0.980869,250.121528,250,1274
241,256,0.001025,0.981894,250.382966,250,822
242,304,0.001217,0.983111,250.693423,251,835
243,296,0.001185,0.984297,250.995711,251,1136
244,373,0.001494,0.985791,251.376634,251,1093
245,358,0.001434,0.987224,251.742239,252,918
246,368,0.001474,0.988698,252.118056,252,986
247,355,0.001422,0.990120,252.480596,252,954
248,309,0.001238,0.991357,252.796160,253,1013
249,317,0.001270,0.992627,253.119894,253,987
250,274,0.001097,0.993724,253.399714,253,979
251,273,0.001093,0.994818,253.678513,254,973
252,474,0.001898,0.996716,254.162582,254,1081
253,412,0.001650,0.998366,254.583333,255,900
254,362,0.001450,0.999816,254.953023,255,747
255,46,0.000184,1.000000,255.000000,255,820
