rk,nk,p_r_rk,sk,rk_prime,round_rk_prime,nk_after_equalization
200,58122,0.007007,0.561226,143.112601,143,58122
201,61947,0.007469,0.568694,145.017077,145,61947
202,67310,0.008115,0.576810,147.086431,147,67310
203,76208,0.009188,0.585997,149.429342,149,76208
204,84122,0.010142,0.596139,152.015558,152,84122
205,94861,0.011437,0.607576,154.931930,155,94861
206,106974,0.012897,0.620473,158.220700,158,106974
207,113872,0.013729,0.634202,161.721539,162,113872
208,119608,0.014420,0.648622,165.398723,165,119608
209,122241,0.014738,0.663360,169.156856,169,122241
210,123212,0.014855,0.678215,172.944840,173,123212
211,124670,0.015031,0.693246,176.777649,177,124670
212,124666,0.015030,0.708276,180.610335,181,124666
213,122254,0.014739,0.723015,184.368868,184,122254
214,116307,0.014022,0.737038,187.944567,188,116307
215,115032,0.013869,0.750906,191.481069,191,115032
216,118155,0.014245,0.765151,195.113583,195,118155
217,120132,0.014484,0.779635,198.806878,199,120132
218,115885,0.013971,0.793606,202.369604,202,115885
219,112889,0.013610,0.807217,205.840222,206,112889
220,111920,0.013493,0.820710,209.281049,209,111920
221,106003,0.012780,0.833490,212.539967,213,106003
222,96494,0.011634,0.845124,215.506543,216,96494
223,91858,0.011075,0.856198,218.330592,218,91858
224,90130,0.010866,0.867065,221.101515,221,90130
225,88852,0.010712,0.877777,223.833149,224,88852
226,88171,0.010630,0.888407,226.543846,227,88171
227,82913,0.009996,0.898404,229.092893,229,82913
228,80727,0.009733,0.908136,231.574734,232,80727
229,78860,0.009508,0.917644,233.999177,234,78860
230,77973,0.009401,0.927045,236.396351,236,77973
231,78416,0.009454,0.936499,238.807143,239,78416
232,72232,0.008709,0.945207,241.027818,241,72232
233,67532,0.008142,0.953349,243.103997,243,67532
234,62022,0.007478,0.960827,245.010778,245,62022
235,56221,0.006778,0.967605,246.739216,247,56221
236,52492,0.006329,0.973933,248.353011,248,52492
237,49133,0.005924,0.979857,249.863538,250,49133
238,41840,0.005044,0.984901,251.149852,251,41840
239,34639,0.004176,0.989078,252.214780,252,34639
240,25351,0.003056,0.992134,252.994162,253,25351
241,19412,0.002340,0.994474,253.590958,254,44361
242,14096,0.001699,0.996174,254.024320,254,44361
243,10853,0.001308,0.997482,254.357981,254,44361
244,7155,0.000863,0.998345,254.577951,255,20883
245,4826,0.000582,0.998927,254.726320,255,20883
246,3531,0.000426,0.999352,254.834876,255,20883
247,2211,0.000267,0.999619,254.902850,255,20883
248,1545,0.000186,0.999805,254.950349,255,20883
249,875,0.000105,0.999911,254.977250,255,20883
250,382,0.000046,0.999957,254.988994,255,20883
251,198,0.000024,0.999981,254.995081,255,20883
252,141,0.000017,0.999998,254.999416,255,20883
253,19,0.000002,1.000000,255.000000,255,20883
254,0,0.000000,1.000000,255.000000,255,20883
255,0,0.000000,1.000000,255.000000,255,20883
