0,0
1,1
2,0
3,0
4,1
5,3
6,3
7,6
8,6
9,10
10,16
11,22
12,49
13,47
14,75
15,97
16,130
17,208
18,209
19,290
20,363
21,367
22,574
23,640
24,791
25,1046
26,1076
27,1478
28,1571
29,1694
30,2255
31,2381
32,3049
33,3402
34,3816
35,4497
36,4873
37,5661
38,6263
39,6616
40,7594
41,7950
42,8873
43,9538
44,9982
45,10729
46,11063
47,11724
48,12835
49,12938
50,13961
51,14191
52,14427
53,15289
54,15417
55,16478
56,16656
57,16882
58,17725
59,17696
60,18527
61,18790
62,19031
63,20017
64,19691
65,20136
66,20725
67,20632
68,22024
69,21355
70,22271
71,22879
72,22418
73,23763
74,23533
75,23907
76,24508
77,24384
78,25351
79,25547
80,25703
81,26681
82,26256
83,26791
84,27090
85,26865
86,28295
87,28057
88,28721
89,28989
90,28796
91,29339
92,29618
93,30095
94,29937
95,29920
96,30592
97,30527
98,30630
99,31043
100,31265
101,31309
102,31753
103,31497
104,31682
105,31736
106,31707
107,32093
108,32605
109,32348
110,32607
111,32731
112,32770
113,32356
114,32295
115,32006
116,32397
117,31746
118,31814
119,31909
120,31568
121,31675
122,30896
123,30901
124,30963
125,30607
126,30491
127,30522
128,30043
129,30177
130,29907
131,30046
132,29864
133,29985
134,30652
135,30878
136,30670
137,30359
138,30723
139,30573
140,30112
141,30537
142,30682
143,29989
144,28665
145,27224
146,25795
147,24556
148,23686
149,23194
150,23347
151,24150
152,25160
153,26248
154,27885
155,28116
156,27832
157,27667
158,27726
159,28317
160,30330
161,33146
162,37590
163,40543
164,42673
165,38614
166,35427
167,34230
168,35213
169,35499
170,34780
171,33199
172,30146
173,29155
174,29335
175,29710
176,30067
177,31122
178,32093
179,33158
180,33719
181,34487
182,35466
183,34936
184,34383
185,34178
186,34050
187,33831
188,34013
189,34671
190,35719
191,37361
192,39761
193,41600
194,43659
195,46749
196,49837
197,51015
198,53549
199,55914
200,58122
201,61947
202,67310
203,76208
204,84122
205,94861
206,106974
207,113872
208,119608
209,122241
210,123212
211,124670
212,124666
213,122254
214,116307
215,115032
216,118155
217,120132
218,115885
219,112889
220,111920
221,106003
222,96494
223,91858
224,90130
225,88852
226,88171
227,82913
228,80727
229,78860
230,77973
231,78416
232,72232
233,67532
234,62022
235,56221
236,52492
237,49133
238,41840
239,34639
240,25351
241,19412
242,14096
243,10853
244,7155
245,4826
246,3531
247,2211
248,1545
249,875
250,382
251,198
252,141
253,19
254,0
255,0
