rk,nk,p_r_rk,sk,rk_prime,round_rk_prime,nk_after_equalization
0,77,0.000308,0.000308,0.078636,0,384
1,68,0.000272,0.000581,0.148080,0,384
2,90,0.000360,0.000941,0.239992,0,384
3,69,0.000276,0.001217,0.310458,0,384
4,80,0.000320,0.001538,0.392157,0,384
5,128,0.000513,0.002050,0.522876,1,961
6,164,0.000657,0.002707,0.690359,1,961
7,385,0.001542,0.004249,1.083538,1,961
8,284,0.001137,0.005387,1.373570,1,961
9,810,0.003244,0.008630,2.200776,2,810
10,1866,0.007473,0.016104,4.106413,4,1866
11,1544,0.006184,0.022287,5.683211,6,1544
12,3424,0.013713,0.036000,9.179943,9,3424
13,2350,0.009411,0.045411,11.579861,12,2350
14,3269,0.013092,0.058503,14.918301,15,3269
15,3843,0.015391,0.073894,18.842933,19,3843
16,3632,0.014546,0.088440,22.552083,23,3632
17,4004,0.016035,0.104475,26.641136,27,4004
18,3965,0.015879,0.120354,30.690359,31,3965
19,3750,0.015018,0.135373,34.520016,35,3750
20,3682,0.014746,0.150119,38.280229,38,3682
21,3922,0.015707,0.165826,42.285539,42,3922
22,3769,0.015094,0.180920,46.134600,46,3769
23,3935,0.015759,0.196679,50.153186,50,3935
24,4040,0.016180,0.212859,54.279003,54,4040
25,3948,0.015811,0.228670,58.310866,58,3948
26,3948,0.015811,0.244481,62.342729,62,3948
27,3932,0.015747,0.260228,66.358252,66,3932
28,4001,0.016023,0.276252,70.444240,70,4001
29,3833,0.015351,0.291603,74.358660,74,3833
30,3643,0.014590,0.306192,78.079044,78,3643
31,3621,0.014502,0.320694,81.776961,82,3621
32,3384,0.013552,0.334246,85.232843,85,3384
33,3230,0.012936,0.347182,88.531454,89,3230
34,3170,0.012695,0.359878,91.768791,92,3170
35,3129,0.012531,0.372409,94.964257,95,3129
36,3047,0.012203,0.384612,98.075980,98,3047
37,3133,0.012547,0.397159,101.275531,101,3133
38,3079,0.012331,0.409490,104.419935,104,3079
39,2864,0.011470,0.420960,107.344771,107,2864
40,2894,0.011590,0.432550,110.300245,110,2894
41,2985,0.011955,0.444505,113.348652,113,2985
42,2842,0.011382,0.455886,116.251021,116,2842
43,2860,0.011454,0.467340,119.171773,119,2860
44,2660,0.010653,0.477993,121.888276,122,2660
45,2866,0.011478,0.489471,124.815155,125,2866
46,2666,0.010677,0.500148,127.537786,128,2666
47,2735,0.010953,0.511101,130.330882,130,2735
48,2835,0.011354,0.522455,133.226103,133,2835
49,2739,0.010969,0.533425,136.023284,136,2739
50,2661,0.010657,0.544082,138.740809,139,2661
51,2642,0.010581,0.554662,141.438930,141,2642
52,2540,0.010172,0.564835,144.032884,144,2540
53,2567,0.010281,0.575115,146.654412,147,2567
54,2450,0.009812,0.584927,149.156454,149,2450
55,2457,0.009840,0.594767,151.665645,152,2457
56,2393,0.009584,0.604351,154.109477,154,2393
57,2312,0.009259,0.613610,156.470588,156,2312
58,2408,0.009644,0.623254,158.929739,159,2408
59,2346,0.009395,0.632649,161.325572,161,2346
60,2243,0.008983,0.641632,163.616217,164,2243
61,2234,0.008947,0.650579,165.897672,166,2234
62,2195,0.008791,0.659370,168.139297,168,2195
63,2192,0.008779,0.668148,170.377859,170,2192
64,2151,0.008614,0.676763,172.574551,173,2151
65,2199,0.008807,0.685570,174.820261,175,2199
66,2283,0.009143,0.694713,177.151757,177,2283
67,2320,0.009291,0.704004,179.521038,180,2320
68,2302,0.009219,0.713223,181.871936,182,2302
