0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,65
9,654
10,376777
11,241961
12,140179
13,42642
14,78887
15,91907
16,48914
17,40350
18,26652
19,23764
20,26318
21,22475
22,15240
23,22659
24,20887
25,42602
26,39707
27,21269
28,36549
29,33868
30,37911
31,13217
32,24877
33,6589
34,18315
35,11906
36,12640
37,15925
38,11480
39,7232
40,7051
41,5808
42,6110
43,6096
44,5675
45,4696
46,4168
47,4425
48,4309
49,4139
50,4422
51,3616
52,2838
53,2918
54,1871
55,1910
56,1869
57,2090
58,2074
59,2193
60,1700
61,1904
62,2253
63,2212
64,1361
65,1765
66,2122
67,2567
68,812
69,1490
70,812
71,181
72,143
73,149
74,181
75,162
76,170
77,180
78,162
79,139
80,151
81,170
82,162
83,136
84,149
85,127
86,150
87,148
88,156
89,138
90,155
91,156
92,139
93,149
94,124
95,135
96,129
97,139
98,127
99,141
100,150
101,149
102,151
103,130
104,139
105,173
106,191
107,156
108,234
109,287
110,268
111,193
112,281
113,242
114,263
115,314
116,222
117,162
118,94
119,143
120,89
121,42
122,28
123,33
124,18
125,29
126,22
127,13
128,19
129,12
130,24
131,11
132,19
133,16
134,8
135,12
136,11
137,11
138,15
139,9
140,15
141,12
142,16
143,15
144,9
145,13
146,15
147,12
148,9
149,11
150,11
151,14
152,11
153,9
154,8
155,4
156,6
157,4
158,6
159,7
160,10
161,3
162,11
163,7
164,5
165,10
166,3
167,12
168,8
169,15
170,6
171,6
172,4
173,12
174,4
175,10
176,5
177,12
178,6
179,12
180,6
181,14
182,12
183,13
184,2
185,5
186,6
187,9
188,7
189,7
190,7
191,9
192,7
193,8
194,6
195,8
196,9
197,9
198,7
199,7
200,11
201,5
202,7
203,9
204,10
205,12
206,11
207,6
208,6
209,8
210,11
211,13
212,7
213,11
214,6
215,9
216,8
217,13
218,11
219,11
220,6
221,12
222,9
223,11
224,14
225,8
226,19
227,15
228,10
229,11
230,10
231,16
232,17
233,14
234,19
235,14
236,20
237,30
238,37
239,39
240,40
241,71
242,59
243,14
244,6
245,0
246,1
247,1
248,1
249,0
250,0
251,0
252,0
253,0
254,0
255,0
