rk,nk,p_r_rk,sk,rk_prime,round_rk_prime,nk_after_equalization
142,11836,0.005137,0.525502,134.003053,134,11836
143,11924,0.005175,0.530678,135.322767,135,11924
144,12239,0.005312,0.535990,136.677344,137,12239
145,11981,0.005200,0.541190,138.003366,138,11981
146,12460,0.005408,0.546598,139.382402,139,12460
147,12764,0.005540,0.552138,140.795085,141,12764
148,12957,0.005624,0.557761,142.229128,142,12957
149,13064,0.005670,0.563431,143.675013,144,13064
150,13110,0.005690,0.569122,145.125990,145,13110
151,13404,0.005818,0.574939,146.609505,147,13404
152,13930,0.006046,0.580985,148.151237,148,13930
153,14000,0.006076,0.587062,149.700716,150,14000
154,14436,0.006266,0.593327,151.298451,151,14436
155,14845,0.006443,0.599770,152.941452,153,14845
156,15504,0.006729,0.606500,154.657389,155,15504
157,16120,0.006997,0.613496,156.441504,156,16120
158,16897,0.007334,0.620830,158.311615,158,16897
159,17679,0.007673,0.628503,160.268275,160,17679
160,18321,0.007952,0.636455,162.295990,162,18321
161,19103,0.008291,0.644746,164.410254,164,19103
162,19230,0.008346,0.653092,166.538574,167,19230
163,19886,0.008631,0.661724,168.739499,169,19886
164,20887,0.009066,0.670789,171.051211,171,20887
165,21664,0.009403,0.680192,173.448919,173,21664
166,21963,0.009533,0.689724,175.879720,176,21963
167,22721,0.009862,0.699586,178.394414,178,22721
168,23094,0.010023,0.709609,180.950391,181,23094
169,23225,0.010080,0.719690,183.520866,184,23225
170,23279,0.010104,0.729793,186.097318,186,23279
171,22881,0.009931,0.739724,188.629720,189,22881
172,22363,0.009706,0.749431,191.104792,191,22363
173,22508,0.009769,0.759200,193.595911,194,22508
174,21855,0.009486,0.768685,196.014759,196,21855
175,21095,0.009156,0.777841,198.349492,198,21095
176,20171,0.008755,0.786596,200.581960,201,20171
177,19796,0.008592,0.795188,202.772923,203,19796
178,19006,0.008249,0.803437,204.876452,205,19006
179,18424,0.007997,0.811434,206.915566,207,18424
180,17557,0.007620,0.819054,208.858724,209,17557
181,16759,0.007274,0.826328,210.713561,211,16759
182,16066,0.006973,0.833301,212.491699,212,16066
183,15348,0.006661,0.839962,214.190371,214,15348
184,14936,0.006483,0.846445,215.843444,216,14936
185,14333,0.006221,0.852666,217.429779,217,14333
186,13811,0.005994,0.858660,218.958340,219,13811
187,13350,0.005794,0.864454,220.435879,220,13350
188,12787,0.005550,0.870004,221.851107,222,12787
189,12564,0.005453,0.875457,223.241654,223,12564
190,12162,0.005279,0.880736,224.587708,225,12162
191,11627,0.005046,0.885783,225.874551,226,11627
192,11220,0.004870,0.890652,227.116348,227,11220
193,10921,0.004740,0.895392,228.325052,228,10921
194,10570,0.004588,0.899980,229.494909,229,10570
195,10247,0.004447,0.904428,230.629017,231,10247
196,9896,0.004295,0.908723,231.724277,232,9896
197,9654,0.004190,0.912913,232.792754,233,9654
198,9280,0.004028,0.916941,233.819837,234,9280
199,9021,0.003915,0.920856,234.818255,235,9021
200,8810,0.003824,0.924680,235.793320,236,8810
201,8577,0.003723,0.928402,236.742598,237,8577
202,8421,0.003655,0.932057,237.674609,238,8421
203,8176,0.003549,0.935606,238.579505,239,16250
204,8074,0.003504,0.939110,239.473112,239,16250
205,7874,0.003418,0.942528,240.344583,240,7874
206,7726,0.003353,0.945881,241.199674,241,7726
207,7654,0.003322,0.949203,242.046797,242,7654
208,7429,0.003224,0.952428,242.869017,243,7429
209,7387,0.003206,0.955634,243.686589,244,14625
210,7238,0.003141,0.958775,244.487669,244,14625
211,6941,0.003013,0.961788,245.255879,245,6941
212,6759,0.002934,0.964721,246.003945,246,6759
213,6506,0.002824,0.967545,246.724010,247,12647
214,6141,0.002665,0.970211,247.403678,247,12647
215,6005,0.002606,0.972817,248.068294,248,6005
216,5594,0.002428,0.975245,248.687422,249,11044
217,5450,0.002365,0.977610,249.290612,249,11044
218,4973,0.002158,0.979769,249.841009,250,9588
219,4615,0.002003,0.981772,250.351784,250,9588
220,4407,0.001913,0.983684,250.839538,251,8568
221,4161,0.001806,0.985490,251.300065,251,8568
222,3791,0.001645,0.987136,251.719642,252,7413
223,3622,0.001572,0.988708,252.120514,252,7413
224,3429,0.001488,0.990196,252.500026,253,12194
225,3157,0.001370,0.991566,252.849434,253,12194
226,2891,0.001255,0.992821,253.169401,253,12194
227,2717,0.001179,0.994000,253.470111,253,12194
228,2384,0.001035,0.995035,253.733965,254,8888
229,2060,0.000894,0.995929,253.961960,254,8888
230,1750,0.000760,0.996689,254.155645,254,8888
231,1435,0.000623,0.997312,254.314466,254,8888
232,1259,0.000546,0.997858,254.453809,254,8888
233,1018,0.000442,0.998300,254.566478,255,4935
234,883,0.000383,0.998683,254.664206,255,4935
235,757,0.000329,0.999012,254.747988,255,4935
236,629,0.000273,0.999285,254.817604,255,4935
237,473,0.000205,0.999490,254.869954,255,4935
238,356,0.000155,0.999645,254.909355,255,4935
239,254,0.000110,0.999755,254.937467,255,4935
240,177,0.000077,0.999832,254.957057,255,4935
241,137,0.000059,0.999891,254.972220,255,4935
242,93,0.000040,0.999931,254.982513,255,4935
243,65,0.000028,0.999960,254.989707,255,4935
244,45,0.000020,0.999979,254.994688,255,4935
245,17,0.000007,0.999987,254.996569,255,4935
246,15,0.000007,0.999993,254.998229,255,4935
247,7,0.000003,0.999996,254.999004,255,4935
248,2,0.000001,0.999997,254.999225,255,4935
249,5,0.000002,0.999999,254.999779,255,4935
250,2,0.000001,1.000000,255.000000,255,4935
251,0,0.000000,1.000000,255.000000,255,4935
252,0,0.000000,1.000000,255.000000,255,4935
253,0,0.000000,1.000000,255.000000,255,4935
254,0,0.000000,1.000000,255.000000,255,4935
255,0,0.000000,1.000000,255.000000,255,4935
