rk,nk,p_r_rk,sk,rk_prime,round_rk_prime,nk_after_equalization
128,9641,0.004184,0.458730,116.976048,117,11167
129,9988,0.004335,0.463065,118.081491,118,11098
130,10144,0.004403,0.467467,119.204199,119,11294
131,10402,0.004515,0.471982,120.355462,120,11324
132,10692,0.004641,0.476623,121.538822,122,0
133,11013,0.004780,0.481403,122.757708,123,11610
134,10965,0.004759,0.486162,123.971283,124,11836
135,11051,0.004796,0.490958,125.194375,125,11924
136,11260,0.004887,0.495845,126.440599,126,0
137,11167,0.004847,0.500692,127.676530,128,12239
138,11098,0.004817,0.505509,128.904824,129,11981
139,11294,0.004902,0.510411,130.154811,130,12460
140,11324,0.004915,0.515326,131.408118,131,0
141,11610,0.005039,0.520365,132.693079,133,12764
142,11836,0.005137,0.525502,134.003053,134,12957
143,11924,0.005175,0.530678,135.322767,135,0
144,12239,0.005312,0.535990,136.677344,137,13064
145,11981,0.005200,0.541190,138.003366,138,13110
146,12460,0.005408,0.546598,139.382402,139,0
147,12764,0.005540,0.552138,140.795085,141,13404
148,12957,0.005624,0.557761,142.229128,142,13930
149,13064,0.005670,0.563431,143.675013,144,0
150,13110,0.005690,0.569122,145.125990,145,14000
151,13404,0.005818,0.574939,146.609505,147,14436
152,13930,0.006046,0.580985,148.151237,148,0
153,14000,0.006076,0.587062,149.700716,150,14845
154,14436,0.006266,0.593327,151.298451,151,0
155,14845,0.006443,0.599770,152.941452,153,15504
156,15504,0.006729,0.606500,154.657389,155,16120
157,16120,0.006997,0.613496,156.441504,156,0
158,16897,0.007334,0.620830,158.311615,158,16897
159,17679,0.007673,0.628503,160.268275,160,0
160,18321,0.007952,0.636455,162.295990,162,17679
161,19103,0.008291,0.644746,164.410254,164,0
162,19230,0.008346,0.653092,166.538574,167,18321
163,19886,0.008631,0.661724,168.739499,169,0
164,20887,0.009066,0.670789,171.051211,171,19103
165,21664,0.009403,0.680192,173.448919,173,0
166,21963,0.009533,0.689724,175.879720,176,0
167,22721,0.009862,0.699586,178.394414,178,19230
168,23094,0.010023,0.709609,180.950391,181,0
169,23225,0.010080,0.719690,183.520866,184,19886
170,23279,0.010104,0.729793,186.097318,186,0
171,22881,0.009931,0.739724,188.629720,189,20887
172,22363,0.009706,0.749431,191.104792,191,0
173,22508,0.009769,0.759200,193.595911,194,21664
174,21855,0.009486,0.768685,196.014759,196,0
175,21095,0.009156,0.777841,198.349492,198,0
176,20171,0.008755,0.786596,200.581960,201,21963
177,19796,0.008592,0.795188,202.772923,203,0
178,19006,0.008249,0.803437,204.876452,205,22721
179,18424,0.007997,0.811434,206.915566,207,0
180,17557,0.007620,0.819054,208.858724,209,0
181,16759,0.007274,0.826328,210.713561,211,23094
182,16066,0.006973,0.833301,212.491699,212,0
183,15348,0.006661,0.839962,214.190371,214,0
184,14936,0.006483,0.846445,215.843444,216,23225
185,14333,0.006221,0.852666,217.429779,217,0
186,13811,0.005994,0.858660,218.958340,219,23279
187,13350,0.005794,0.864454,220.435879,220,0
188,12787,0.005550,0.870004,221.851107,222,0
189,12564,0.005453,0.875457,223.241654,223,22881
190,12162,0.005279,0.880736,224.587708,225,0
191,11627,0.005046,0.885783,225.874551,226,22363
192,11220,0.004870,0.890652,227.116348,227,0
193,10921,0.004740,0.895392,228.325052,228,0
194,10570,0.004588,0.899980,229.494909,229,22508
195,10247,0.004447,0.904428,230.629017,231,0
196,9896,0.004295,0.908723,231.724277,232,21855
197,9654,0.004190,0.912913,232.792754,233,0
198,9280,0.004028,0.916941,233.819837,234,21095
199,9021,0.003915,0.920856,234.818255,235,0
200,8810,0.003824,0.924680,235.793320,236,0
201,8577,0.003723,0.928402,236.742598,237,20171
202,8421,0.003655,0.932057,237.674609,238,0
203,8176,0.003549,0.935606,238.579505,239,19796
204,8074,0.003504,0.939110,239.473112,239,0
205,7874,0.003418,0.942528,240.344583,240,19006
206,7726,0.003353,0.945881,241.199674,241,0
207,7654,0.003322,0.949203,242.046797,242,18424
208,7429,0.003224,0.952428,242.869017,243,0
209,7387,0.003206,0.955634,243.686589,244,17557
210,7238,0.003141,0.958775,244.487669,244,0
211,6941,0.003013,0.961788,245.255879,245,16759
212,6759,0.002934,0.964721,246.003945,246,16066
213,6506,0.002824,0.967545,246.724010,247,0
214,6141,0.002665,0.970211,247.403678,247,15348
215,6005,0.002606,0.972817,248.068294,248,0
216,5594,0.002428,0.975245,248.687422,249,14936
217,5450,0.002365,0.977610,249.290612,249,14333
218,4973,0.002158,0.979769,249.841009,250,0
219,4615,0.002003,0.981772,250.351784,250,13811
220,4407,0.001913,0.983684,250.839538,251,13350
221,4161,0.001806,0.985490,251.300065,251,0
222,3791,0.001645,0.987136,251.719642,252,12787
223,3622,0.001572,0.988708,252.120514,252,12564
224,3429,0.001488,0.990196,252.500026,253,0
225,3157,0.001370,0.991566,252.849434,253,12162
226,2891,0.001255,0.992821,253.169401,253,11627
227,2717,0.001179,0.994000,253.470111,253,11220
228,2384,0.001035,0.995035,253.733965,254,10921
229,2060,0.000894,0.995929,253.961960,254,10570
230,1750,0.000760,0.996689,254.155645,254,0
231,1435,0.000623,0.997312,254.314466,254,10247
232,1259,0.000546,0.997858,254.453809,254,9896
233,1018,0.000442,0.998300,254.566478,255,9654
234,883,0.000383,0.998683,254.664206,255,9280
235,757,0.000329,0.999012,254.747988,255,9021
236,629,0.000273,0.999285,254.817604,255,8810
237,473,0.000205,0.999490,254.869954,255,8577
238,356,0.000155,0.999645,254.909355,255,8421
239,254,0.000110,0.999755,254.937467,255,16250
240,177,0.000077,0.999832,254.957057,255,7874
241,137,0.000059,0.999891,254.972220,255,7726
242,93,0.000040,0.999931,254.982513,255,7654
243,65,0.000028,0.999960,254.989707,255,7429
244,45,0.000020,0.999979,254.994688,255,14625
245,17,0.000007,0.999987,254.996569,255,6941
246,15,0.000007,0.999993,254.998229,255,6759
247,7,0.000003,0.999996,254.999004,255,12647
248,2,0.000001,0.999997,254.999225,255,6005
249,5,0.000002,0.999999,254.999779,255,11044
250,2,0.000001,1.000000,255.000000,255,9588
251,0,0.000000,1.000000,255.000000,255,8568
252,0,0.000000,1.000000,255.000000,255,7413
253,0,0.000000,1.000000,255.000000,255,12194
254,0,0.000000,1.000000,255.000000,255,8888
255,0,0.000000,1.000000,255.000000,255,4935
