0,4311
1,8120
2,7906
3,8324
4,8600
5,11040
6,6423
7,7456
8,8341
9,9497
10,10212
11,10939
12,11201
13,0
14,11919
15,12401
16,0
17,13088
18,13180
19,0
20,13350
21,13865
22,0
23,14273
24,14210
25,0
26,14410
27,14311
28,0
29,14685
30,0
31,14724
32,14990
33,0
34,14622
35,0
36,14981
37,14582
38,0
39,14601
40,14875
41,0
42,14664
43,0
44,14878
45,14641
46,0
47,14565
48,0
49,14810
50,14756
51,0
52,14966
53,0
54,14850
55,14778
56,0
57,14482
58,14164
59,0
60,13902
61,14155
62,0
63,13852
64,13680
65,0
66,13231
67,13087
68,0
69,12480
70,11938
71,11929
72,0
73,11371
74,11140
75,10931
76,10648
77,10418
78,0
79,10151
80,9757
81,9610
82,9522
83,9530
84,9306
85,9073
86,8657
87,8518
88,8516
89,8298
90,16313
91,7918
92,7953
93,7974
94,8017
95,8218
96,8051
97,8278
98,8560
99,16990
100,8658
101,8298
102,8147
103,8121
104,7954
105,7726
106,7622
107,15360
108,7847
109,8058
110,8196
111,8149
112,8589
113,8533
114,8787
115,8946
116,9318
117,9641
118,9988
119,10144
120,10402
121,0
122,10692
123,11013
124,10965
125,11051
126,11260
127,0
128,11167
129,11098
130,11294
131,11324
132,0
133,11610
134,11836
135,11924
136,0
137,12239
138,11981
139,12460
140,0
141,12764
142,12957
143,0
144,13064
145,13110
146,0
147,13404
148,13930
149,0
150,14000
151,14436
152,0
153,14845
154,0
155,15504
156,16120
157,0
158,16897
159,0
160,17679
161,0
162,18321
163,0
164,19103
165,0
166,0
167,19230
168,0
169,19886
170,0
171,20887
172,0
173,21664
174,0
175,0
176,21963
177,0
178,22721
179,0
180,0
181,23094
182,0
183,0
184,23225
185,0
186,23279
187,0
188,0
189,22881
190,0
191,22363
192,0
193,0
194,22508
195,0
196,21855
197,0
198,21095
199,0
200,0
201,20171
202,0
203,19796
204,0
205,19006
206,0
207,18424
208,0
209,17557
210,0
211,16759
212,16066
213,0
214,15348
215,0
216,14936
217,14333
218,0
219,13811
220,13350
221,0
222,12787
223,12564
224,0
225,12162
226,11627
227,11220
228,10921
229,10570
230,0
231,10247
232,9896
233,9654
234,9280
235,9021
236,8810
237,8577
238,8421
239,16250
240,7874
241,7726
242,7654
243,7429
244,14625
245,6941
246,6759
247,12647
248,6005
249,11044
250,9588
251,8568
252,7413
253,12194
254,8888
255,4935
