rk,nk,p_r_rk,sk,rk_prime,round_rk_prime,nk_after_equalization
118,5268,0.005293,0.625517,159.506941,160,5268
119,5250,0.005275,0.630792,160.851975,161,5250
120,5101,0.005125,0.635917,162.158836,162,5101
121,5012,0.005036,0.640953,163.442895,163,5012
122,4898,0.004921,0.645874,164.697748,165,4898
123,4815,0.004838,0.650711,165.931336,166,4815
124,4819,0.004842,0.655553,167.165949,167,4819
125,4652,0.004674,0.660227,168.357778,168,4652
126,4655,0.004677,0.664903,169.550374,170,4655
127,4481,0.004502,0.669405,170.698393,171,4481
128,4440,0.004461,0.673866,171.835907,172,4440
129,4211,0.004231,0.678097,172.914753,173,4211
130,4171,0.004191,0.682288,173.983350,174,4171
131,4234,0.004254,0.686542,175.068088,175,4234
132,4113,0.004132,0.690674,176.121826,176,4113
133,4213,0.004233,0.694907,177.201184,177,4213
134,4040,0.004059,0.698966,178.236220,178,4040
135,4019,0.004038,0.703003,179.265875,179,4019
136,4180,0.004200,0.707203,180.336778,180,4180
137,4255,0.004275,0.711478,181.426896,181,4255
138,4219,0.004239,0.715717,182.507791,183,4219
139,4148,0.004167,0.719884,183.570496,184,4148
140,4281,0.004301,0.724185,184.667276,185,4281
141,4390,0.004411,0.728596,185.791980,186,4390
142,4322,0.004342,0.732938,186.899263,187,4322
143,4328,0.004348,0.737287,188.008084,188,4328
144,4453,0.004474,0.741761,189.148929,189,4453
145,4404,0.004425,0.746185,190.277220,190,4404
146,4387,0.004408,0.750593,191.401156,191,4387
147,4483,0.004504,0.755097,192.549687,193,4483
148,4618,0.004640,0.759736,193.732805,194,4618
149,4588,0.004610,0.764346,194.908236,195,4588
150,4538,0.004559,0.768905,196.070858,196,4538
151,4584,0.004606,0.773511,197.245265,197,4584
152,4577,0.004598,0.778109,198.417878,198,4577
153,4520,0.004541,0.782651,199.575889,200,4520
154,4570,0.004591,0.787242,200.746709,201,4570
155,4375,0.004396,0.791638,201.867570,202,4375
156,4502,0.004523,0.796161,203.020969,203,4502
157,4482,0.004503,0.800664,204.169244,204,4482
158,4332,0.004352,0.805016,205.279089,205,4332
159,4493,0.004514,0.809530,206.430182,206,4493
160,4385,0.004406,0.813936,207.553605,208,4385
161,4290,0.004310,0.818246,208.652690,209,4290
162,4354,0.004374,0.822620,209.768172,210,4354
163,4237,0.004257,0.826877,210.853678,211,4237
164,4260,0.004280,0.831157,211.945077,212,4260
165,4214,0.004234,0.835391,213.024691,213,4214
166,4008,0.004027,0.839418,214.051529,214,4008
167,4118,0.004137,0.843555,215.106548,215,4118
168,4105,0.004124,0.847679,216.158236,216,4105
169,3871,0.003889,0.851569,217.149975,217,3871
170,3854,0.003872,0.855441,218.137358,218,3854
171,3926,0.003944,0.859385,219.143187,219,3926
172,3942,0.003961,0.863346,220.153115,220,3942
173,3857,0.003875,0.867221,221.141267,221,3857
174,3677,0.003694,0.870915,222.083303,222,3677
175,3648,0.003665,0.874580,223.017910,223,3648
176,3473,0.003489,0.878069,223.907682,224,3473
177,3390,0.003406,0.881475,224.776189,225,3390
178,3375,0.003391,0.884866,225.640854,226,3375
179,3457,0.003473,0.888339,226.526527,227,6919
180,3462,0.003478,0.891818,227.413481,227,6919
181,3468,0.003484,0.895302,228.301972,228,3468
182,3302,0.003317,0.898619,229.147934,229,3302
183,3283,0.003298,0.901918,229.989029,230,3283
184,3169,0.003184,0.905102,230.800917,231,3169
185,3072,0.003086,0.908188,231.587954,232,5974
186,2902,0.002916,0.911104,232.331437,232,5974
187,3050,0.003064,0.914168,233.112838,233,3050
188,2933,0.002947,0.917115,233.864264,234,2933
189,3046,0.003060,0.920175,234.644640,235,6075
190,3029,0.003043,0.923218,235.420660,235,6075
191,2901,0.002915,0.926133,236.163888,236,2901
192,2932,0.002946,0.929079,236.915057,237,2932
193,2648,0.002660,0.931739,237.593467,238,5313
194,2665,0.002678,0.934417,238.276232,238,5313
195,2616,0.002628,0.937045,238.946443,239,2616
196,2587,0.002599,0.939644,239.609224,240,5015
197,2428,0.002439,0.942083,240.231270,240,5015
198,2453,0.002465,0.944548,240.859722,241,4851
199,2398,0.002409,0.946957,241.474082,241,4851
200,2368,0.002379,0.949336,242.080756,242,2368
201,2288,0.002299,0.951635,242.666935,243,4549
202,2261,0.002272,0.953907,243.246196,243,4549
203,2151,0.002161,0.956068,243.797276,244,4199
204,2048,0.002058,0.958125,244.321967,244,4199
205,1942,0.001951,0.960076,244.819502,245,3841
206,1899,0.001908,0.961984,245.306020,245,3841
207,1801,0.001809,0.963794,245.767430,246,3491
208,1690,0.001698,0.965492,246.200403,246,3491
209,1593,0.001600,0.967092,246.608525,247,4545
210,1508,0.001515,0.968607,246.994870,247,4545
211,1444,0.001451,0.970058,247.364818,247,4545
212,1369,0.001375,0.971434,247.715552,248,3670
213,1176,0.001182,0.972615,248.016840,248,3670
214,1125,0.001130,0.973745,248.305061,248,3670
215,1041,0.001046,0.974791,248.571762,249,4044
216,1071,0.001076,0.975867,248.846149,249,4044
217,1025,0.001030,0.976897,249.108751,249,4044
218,907,0.000911,0.977808,249.341122,249,4044
219,932,0.000936,0.978745,249.579897,250,3706
220,912,0.000916,0.979661,249.813549,250,3706
221,983,0.000988,0.980649,250.065391,250,3706
222,879,0.000883,0.981532,250.290588,250,3706
223,836,0.000840,0.982372,250.504768,251,3749
224,924,0.000928,0.983300,250.741494,251,3749
225,983,0.000988,0.984288,250.993336,251,3749
226,1006,0.001011,0.985298,251.251070,251,3749
227,998,0.001003,0.986301,251.506755,252,4164
228,1011,0.001016,0.987317,251.765770,252,4164
229,1071,0.001076,0.988393,252.040157,252,4164
230,1084,0.001089,0.989482,252.317874,252,4164
231,1024,0.001029,0.990511,252.580220,253,4536
232,1295,0.001301,0.991812,252.911995,253,4536
233,1330,0.001336,0.993148,253.252737,253,4536
234,887,0.000891,0.994039,253.479983,253,4536
235,565,0.000568,0.994607,253.624735,254,3881
236,438,0.000440,0.995047,253.736949,254,3881
237,403,0.000405,0.995452,253.840196,254,3881
238,463,0.000465,0.995917,253.958816,254,3881
239,445,0.000447,0.996364,254.072823,254,3881
240,495,0.000497,0.996861,254.199641,254,3881
241,504,0.000506,0.997368,254.328764,254,3881
242,568,0.000571,0.997938,254.474284,254,3881
243,548,0.000551,0.998489,254.614680,255,2052
244,420,0.000422,0.998911,254.722283,255,2052
245,297,0.000298,0.999209,254.798373,255,2052
246,194,0.000195,0.999404,254.848075,255,2052
247,152,0.000153,0.999557,254.887017,255,2052
248,128,0.000129,0.999686,254.919810,255,2052
249,86,0.000086,0.999772,254.941843,255,2052
250,90,0.000090,0.999862,254.964901,255,2052
251,56,0.000056,0.999919,254.979248,255,2052
252,55,0.000055,0.999974,254.993339,255,2052
253,20,0.000020,0.999994,254.998463,255,2052
254,6,0.000006,1.000000,255.000000,255,2052
255,0,0.000000,1.000000,255.000000,255,2052
