0,1376
1,4238
2,3916
3,4042
4,3463
5,3294
6,3944
7,4746
8,3699
9,4172
10,2327
11,5067
12,2846
13,2954
14,3333
15,3519
16,3778
17,4030
18,4442
19,4808
20,5223
21,0
22,5570
23,6029
24,0
25,6588
26,0
27,6850
28,0
29,7169
30,0
31,7635
32,0
33,8280
34,0
35,8504
36,0
37,8896
38,0
39,9276
40,0
41,0
42,9821
43,0
44,0
45,10033
46,0
47,10847
48,0
49,0
50,10977
51,0
52,0
53,11371
54,0
55,0
56,11864
57,0
58,0
59,12287
60,0
61,0
62,12546
63,0
64,0
65,0
66,12735
67,0
68,0
69,12939
70,0
71,0
72,13254
73,0
74,0
75,0
76,13431
77,0
78,0
79,13580
80,0
81,0
82,0
83,13592
84,0
85,0
86,13475
87,0
88,0
89,0
90,13645
91,0
92,0
93,13452
94,0
95,0
96,0
97,13324
98,0
99,0
100,13197
101,0
102,0
103,12488
104,0
105,0
106,12226
107,0
108,0
109,11888
110,0
111,0
112,11722
113,0
114,0
115,11076
116,0
117,0
118,10656
119,0
120,0
121,10485
122,0
123,10026
124,0
125,0
126,9535
127,0
128,9167
129,0
130,8712
131,0
132,8482
133,0
134,0
135,8383
136,0
137,7863
138,0
139,7589
140,7346
141,0
142,7155
143,0
144,6926
145,0
146,6824
147,6661
148,0
149,6577
150,0
151,6382
152,6155
153,0
154,5808
155,5769
156,0
157,5621
158,5421
159,0
160,5268
161,5250
162,5101
163,5012
164,0
165,4898
166,4815
167,4819
168,4652
169,0
170,4655
171,4481
172,4440
173,4211
174,4171
175,4234
176,4113
177,4213
178,4040
179,4019
180,4180
181,4255
182,0
183,4219
184,4148
185,4281
186,4390
187,4322
188,4328
189,4453
190,4404
191,4387
192,0
193,4483
194,4618
195,4588
196,4538
197,4584
198,4577
199,0
200,4520
201,4570
202,4375
203,4502
204,4482
205,4332
206,4493
207,0
208,4385
209,4290
210,4354
211,4237
212,4260
213,4214
214,4008
215,4118
216,4105
217,3871
218,3854
219,3926
220,3942
221,3857
222,3677
223,3648
224,3473
225,3390
226,3375
227,6919
228,3468
229,3302
230,3283
231,3169
232,5974
233,3050
234,2933
235,6075
236,2901
237,2932
238,5313
239,2616
240,5015
241,4851
242,2368
243,4549
244,4199
245,3841
246,3491
247,4545
248,3670
249,4044
250,3706
251,3749
252,4164
253,4536
254,3881
255,2052
