rk,nk,p_r_rk,sk,rk_prime,round_rk_prime,nk_after_equalization
124,30963,0.003733,0.256269,65.348577,65,34050
125,30607,0.003690,0.259959,66.289547,66,33831
126,30491,0.003676,0.263635,67.226951,67,34013
127,30522,0.003680,0.267315,68.165309,68,34671
128,30043,0.003622,0.270937,69.088940,69,35719
129,30177,0.003638,0.274575,70.016690,70,0
130,29907,0.003606,0.278181,70.936140,71,37361
131,30046,0.003622,0.281803,71.859863,72,39761
132,29864,0.003601,0.285404,72.777991,73,41600
133,29985,0.003615,0.289019,73.699839,74,43659
134,30652,0.003696,0.292714,74.642193,75,0
135,30878,0.003723,0.296437,75.591495,76,46749
136,30670,0.003698,0.300135,76.534402,77,49837
137,30359,0.003660,0.303795,77.467748,77,0
138,30723,0.003704,0.307499,78.412285,78,51015
139,30573,0.003686,0.311185,79.352210,79,0
140,30112,0.003630,0.314816,80.277962,80,53549
141,30537,0.003682,0.318497,81.216781,81,55914
142,30682,0.003699,0.322196,82.160057,82,0
143,29989,0.003616,0.325812,83.082028,83,58122
144,28665,0.003456,0.329268,83.963294,84,0
145,27224,0.003282,0.332550,84.800259,85,61947
146,25795,0.003110,0.335660,85.593291,86,0
147,24556,0.002961,0.338621,86.348231,86,67310
148,23686,0.002856,0.341476,87.076425,87,0
149,23194,0.002796,0.344273,87.789493,88,76208
150,23347,0.002815,0.347087,88.507265,89,0
151,24150,0.002912,0.349999,89.249723,89,0
152,25160,0.003033,0.353032,90.023233,90,84122
153,26248,0.003165,0.356197,90.830192,91,0
154,27885,0.003362,0.359559,91.687478,92,0
155,28116,0.003390,0.362948,92.551866,93,94861
156,27832,0.003356,0.366304,93.407523,93,0
157,27667,0.003336,0.369640,94.258107,94,0
158,27726,0.003343,0.372982,95.110505,95,106974
159,28317,0.003414,0.376396,95.981073,96,0
160,30330,0.003657,0.380053,96.913527,97,0
161,33146,0.003996,0.384049,97.932556,98,0
162,37590,0.004532,0.388581,99.088209,99,113872
163,40543,0.004888,0.393469,100.334648,100,0
164,42673,0.005145,0.398614,101.646571,102,0
165,38614,0.004655,0.403269,102.833706,103,119608
166,35427,0.004271,0.407541,103.922861,104,0
167,34230,0.004127,0.411668,104.975215,105,0
168,35213,0.004245,0.415913,106.057791,106,0
169,35499,0.004280,0.420193,107.149159,107,122241
170,34780,0.004193,0.424386,108.218423,108,0
171,33199,0.004003,0.428389,109.239081,109,0
172,30146,0.003635,0.432023,110.165878,110,0
173,29155,0.003515,0.435538,111.062209,111,123212
174,29335,0.003537,0.439075,111.964073,112,0
175,29710,0.003582,0.442657,112.877467,113,0
176,30067,0.003625,0.446282,113.801836,114,0
177,31122,0.003752,0.450034,114.758639,115,124670
178,32093,0.003869,0.453903,115.745294,116,0
179,33158,0.003998,0.457901,116.764692,117,0
180,33719,0.004065,0.461966,117.801336,118,0
181,34487,0.004158,0.466124,118.861592,119,124666
182,35466,0.004276,0.470400,119.951946,120,0
183,34936,0.004212,0.474612,121.026005,121,0
184,34383,0.004145,0.478757,122.083064,122,122254
185,34178,0.004121,0.482878,123.133820,123,0
186,34050,0.004105,0.486983,124.180641,124,0
187,33831,0.004079,0.491062,125.220728,125,0
188,34013,0.004101,0.495162,126.266412,126,116307
189,34671,0.004180,0.499342,127.332324,127,0
190,35719,0.004306,0.503649,128.430456,128,0
191,37361,0.004504,0.508153,129.579069,130,115032
192,39761,0.004794,0.512947,130.801467,131,0
193,41600,0.005015,0.517962,132.080402,132,0
194,43659,0.005264,0.523226,133.422638,133,0
195,46749,0.005636,0.528862,134.859872,135,118155
196,49837,0.006009,0.534871,136.392043,136,0
197,51015,0.006151,0.541021,137.960429,138,0
198,53549,0.006456,0.547477,139.606720,140,0
199,55914,0.006741,0.554219,141.325720,141,120132
200,58122,0.007007,0.561226,143.112601,143,0
201,61947,0.007469,0.568694,145.017077,145,0
202,67310,0.008115,0.576810,147.086431,147,115885
203,76208,0.009188,0.585997,149.429342,149,0
204,84122,0.010142,0.596139,152.015558,152,0
205,94861,0.011437,0.607576,154.931930,155,0
206,106974,0.012897,0.620473,158.220700,158,112889
207,113872,0.013729,0.634202,161.721539,162,0
208,119608,0.014420,0.648622,165.398723,165,0
209,122241,0.014738,0.663360,169.156856,169,111920
210,123212,0.014855,0.678215,172.944840,173,0
211,124670,0.015031,0.693246,176.777649,177,0
212,124666,0.015030,0.708276,180.610335,181,0
213,122254,0.014739,0.723015,184.368868,184,106003
214,116307,0.014022,0.737038,187.944567,188,0
215,115032,0.013869,0.750906,191.481069,191,0
216,118155,0.014245,0.765151,195.113583,195,96494
217,120132,0.014484,0.779635,198.806878,199,0
218,115885,0.013971,0.793606,202.369604,202,91858
219,112889,0.013610,0.807217,205.840222,206,0
220,111920,0.013493,0.820710,209.281049,209,0
221,106003,0.012780,0.833490,212.539967,213,90130
222,96494,0.011634,0.845124,215.506543,216,0
223,91858,0.011075,0.856198,218.330592,218,0
224,90130,0.010866,0.867065,221.101515,221,88852
225,88852,0.010712,0.877777,223.833149,224,0
226,88171,0.010630,0.888407,226.543846,227,0
227,82913,0.009996,0.898404,229.092893,229,88171
228,80727,0.009733,0.908136,231.574734,232,0
229,78860,0.009508,0.917644,233.999177,234,82913
230,77973,0.009401,0.927045,236.396351,236,0
231,78416,0.009454,0.936499,238.807143,239,0
232,72232,0.008709,0.945207,241.027818,241,80727
233,67532,0.008142,0.953349,243.103997,243,0
234,62022,0.007478,0.960827,245.010778,245,78860
235,56221,0.006778,0.967605,246.739216,247,0
236,52492,0.006329,0.973933,248.353011,248,77973
237,49133,0.005924,0.979857,249.863538,250,0
238,41840,0.005044,0.984901,251.149852,251,0
239,34639,0.004176,0.989078,252.214780,252,78416
240,25351,0.003056,0.992134,252.994162,253,0
241,19412,0.002340,0.994474,253.590958,254,72232
242,14096,0.001699,0.996174,254.024320,254,0
243,10853,0.001308,0.997482,254.357981,254,67532
244,7155,0.000863,0.998345,254.577951,255,0
245,4826,0.000582,0.998927,254.726320,255,62022
246,3531,0.000426,0.999352,254.834876,255,0
247,2211,0.000267,0.999619,254.902850,255,56221
248,1545,0.000186,0.999805,254.950349,255,52492
249,875,0.000105,0.999911,254.977250,255,0
250,382,0.000046,0.999957,254.988994,255,49133
251,198,0.000024,0.999981,254.995081,255,41840
252,141,0.000017,0.999998,254.999416,255,34639
253,19,0.000002,1.000000,255.000000,255,25351
254,0,0.000000,1.000000,255.000000,255,44361
255,0,0.000000,1.000000,255.000000,255,20883
