0,0
1,12662
2,9470
3,9956
4,15502
5,0
6,13505
7,16241
8,0
9,16808
10,18615
11,0
12,17243
13,0
14,19732
15,0
16,21350
17,0
18,21162
19,0
20,23702
21,0
22,22982
23,0
24,23410
25,0
26,23537
27,0
28,22279
29,0
30,23148
31,0
32,23316
33,0
34,23372
35,0
36,0
37,23196
38,0
39,22722
40,0
41,21370
42,0
43,21779
44,0
45,21682
46,0
47,21532
48,0
49,21493
50,21326
51,0
52,20847
53,0
54,20184
55,0
56,20274
57,0
58,20612
59,0
60,20360
61,0
62,20445
63,0
64,20469
65,20179
66,0
67,19816
68,0
69,19912
70,0
71,19841
72,0
73,19739
74,20082
75,0
76,19554
77,0
78,19134
79,0
80,18574
81,18426
82,0
83,18071
84,0
85,17567
86,17434
87,0
88,17232
89,16648
90,0
91,15880
92,16076
93,0
94,15390
95,15058
96,14747
97,0
98,14560
99,14489
100,13758
101,13785
102,0
103,13757
104,13346
105,13498
106,13043
107,0
108,12868
109,12474
110,12464
111,12326
112,11725
113,11625
114,11360
115,10972
116,10912
117,10559
118,10276
119,10111
120,9979
121,9879
122,19534
123,9728
124,9335
125,9267
126,9598
127,9412
128,9509
129,18984
130,9561
131,9347
132,9324
133,9249
134,18035
135,8948
136,9126
137,8639
138,8707
139,17356
140,8554
141,8700
142,16164
143,8516
144,7880
145,16617
146,8933
147,8398
148,8642
149,17772
150,9030
151,9862
152,9448
153,9118
154,9846
155,20031
156,10268
157,10480
158,11297
159,10227
160,10830
161,11029
162,10791
163,11710
164,10726
165,9915
166,10745
167,10839
168,11063
169,11581
170,11914
171,0
172,12239
173,12614
174,13017
175,13038
176,13149
177,13264
178,0
179,13166
180,13284
181,15182
182,11192
183,13254
184,0
185,13565
186,13652
187,13740
188,0
189,16542
190,11990
191,14219
192,14400
193,0
194,14132
195,14087
196,14181
197,0
198,17141
199,15429
200,0
201,13647
202,16386
203,0
204,16552
205,16475
206,0
207,18492
208,14158
209,15871
210,0
211,15632
212,15941
213,0
214,16116
215,16639
216,0
217,18835
218,15439
219,0
220,17249
221,0
222,17589
223,17702
224,0
225,17667
226,0
227,19208
228,18436
229,0
230,16952
231,0
232,18549
233,18037
234,0
235,17610
236,16563
237,0
238,16745
239,14726
240,12742
241,0
242,13096
243,11970
244,20294
245,8453
246,7905
247,13211
248,11667
249,14086
250,10872
251,11133
252,10917
253,10667
254,11141
255,5679
