0,6196
1,3422
2,2190
3,2985
4,3356
5,2636
6,3438
7,4695
8,4251
9,4072
10,4352
11,4581
12,5891
13,6080
14,4939
15,5057
16,5577
17,5532
18,4592
19,3687
20,3221
21,3091
22,3214
23,3018
24,2954
25,2649
26,2240
27,1956
28,1925
29,1777
30,1762
31,1858
32,1855
33,1635
34,1533
35,1400
36,1389
37,1272
38,1251
39,1262
40,1347
41,1347
42,1213
43,1218
44,967
45,939
46,958
47,967
48,946
49,940
50,869
51,765
52,645
53,685
54,688
55,736
56,673
57,720
58,761
59,1454
60,2635
61,3067
62,2707
63,3924
64,3379
65,2408
66,2469
67,1968
68,1709
69,1876
70,1696
71,2268
72,2312
73,2049
74,1786
75,1383
76,1237
77,1218
78,1006
79,1027
80,1090
81,949
82,843
83,885
84,935
85,975
86,921
87,863
88,862
89,867
90,825
91,867
92,811
93,708
94,738
95,592
96,565
97,531
98,497
99,491
100,499
101,492
102,427
103,506
104,554
105,585
106,696
107,720
108,982
109,1029
110,1197
111,1124
112,943
113,986
114,965
115,980
116,791
117,759
118,701
119,645
120,618
121,766
122,765
123,692
124,721
125,754
126,790
127,887
128,897
129,739
130,644
131,686
132,628
133,607
134,657
135,642
136,624
137,592
138,574
139,514
140,516
141,414
142,406
143,389
144,396
145,410
146,425
147,365
148,370
149,361
150,369
151,338
152,314
153,311
154,329
155,340
156,375
157,414
158,407
159,569
160,594
161,488
162,491
163,436
164,404
165,398
166,351
167,360
168,359
169,426
170,416
171,427
172,352
173,426
174,474
175,387
176,308
177,307
178,242
179,211
180,207
181,219
182,209
183,139
184,116
185,102
186,104
187,108
188,91
189,83
190,84
191,94
192,74
193,77
194,89
195,84
196,89
197,87
198,94
199,98
200,109
201,112
202,95
203,111
204,109
205,123
206,122
207,141
208,124
209,124
210,120
211,95
212,121
213,121
214,142
215,138
216,143
217,170
218,165
219,186
220,196
221,182
222,190
223,175
224,218
225,217
226,243
227,212
228,221
229,226
230,196
231,174
232,152
233,178
234,160
235,118
236,111
237,99
238,95
239,106
240,81
241,82
242,94
243,64
244,75
245,75
246,57
247,62
248,71
249,71
250,62
251,56
252,104
253,215
254,192
255,170
