rk,nk,p_r_rk,sk,rk_prime,round_rk_prime,nk_after_equalization
115,980,0.003763,0.838016,213.694191,214,1771
116,791,0.003037,0.841054,214.468668,214,1771
117,759,0.002914,0.843968,215.211815,215,759
118,701,0.002692,0.846659,215.898172,216,701
119,645,0.002477,0.849136,216.529700,217,1263
120,618,0.002373,0.851509,217.134791,217,1263
121,766,0.002941,0.854450,217.884791,218,766
122,765,0.002937,0.857387,218.633812,219,1457
123,692,0.002657,0.860045,219.311358,219,1457
124,721,0.002768,0.862813,220.017298,220,721
125,754,0.002895,0.865708,220.755548,221,754
126,790,0.003033,0.868741,221.529047,222,1677
127,887,0.003406,0.872147,222.397520,222,1677
128,897,0.003444,0.875591,223.275783,223,897
129,739,0.002838,0.878429,223.999347,224,739
130,644,0.002473,0.880902,224.629896,225,1330
131,686,0.002634,0.883536,225.301567,225,1330
132,628,0.002411,0.885947,225.916449,226,628
133,607,0.002331,0.888278,226.510770,227,1264
134,657,0.002523,0.890800,227.154047,227,1264
135,642,0.002465,0.893265,227.782637,228,1266
136,624,0.002396,0.895661,228.393603,228,1266
137,592,0.002273,0.897934,228.973238,229,592
138,574,0.002204,0.900138,229.535248,230,1088
139,514,0.001974,0.902112,230.038512,230,1088
140,516,0.001981,0.904093,230.543734,231,1336
141,414,0.001590,0.905683,230.949086,231,1336
142,406,0.001559,0.907242,231.346606,231,1336
143,389,0.001494,0.908735,231.727480,232,785
144,396,0.001521,0.910256,232.115209,232,785
145,410,0.001574,0.911830,232.516645,233,1200
146,425,0.001632,0.913462,232.932768,233,1200
147,365,0.001401,0.914863,233.290144,233,1200
148,370,0.001421,0.916284,233.652415,234,1100
149,361,0.001386,0.917670,234.005875,234,1100
150,369,0.001417,0.919087,234.367167,234,1100
151,338,0.001298,0.920385,234.698107,235,963
152,314,0.001206,0.921590,235.005548,235,963
153,311,0.001194,0.922785,235.310052,235,963
154,329,0.001263,0.924048,235.632180,236,1044
155,340,0.001305,0.925353,235.965078,236,1044
156,375,0.001440,0.926793,236.332245,236,1044
157,414,0.001590,0.928383,236.737598,237,821
158,407,0.001563,0.929945,237.136097,237,821
159,569,0.002185,0.932130,237.693211,238,1163
160,594,0.002281,0.934411,238.274804,238,1163
161,488,0.001874,0.936285,238.752611,239,979
162,491,0.001885,0.938170,239.233355,239,979
163,436,0.001674,0.939844,239.660248,240,1238
164,404,0.001551,0.941395,240.055809,240,1238
165,398,0.001528,0.942924,240.445496,240,1238
166,351,0.001348,0.944271,240.789164,241,1070
167,360,0.001382,0.945654,241.141645,241,1070
168,359,0.001378,0.947032,241.493146,241,1070
169,426,0.001636,0.948668,241.910248,242,842
170,416,0.001597,0.950265,242.317559,242,842
171,427,0.001640,0.951904,242.735640,243,1205
172,352,0.001352,0.953256,243.080287,243,1205
173,426,0.001636,0.954892,243.497389,243,1205
174,474,0.001820,0.956712,243.961488,244,861
175,387,0.001486,0.958198,244.340405,244,861
176,308,0.001183,0.959380,244.641971,245,1068
177,307,0.001179,0.960559,244.942559,245,1068
178,242,0.000929,0.961488,245.179504,245,1068
179,211,0.000810,0.962298,245.386097,245,1068
180,207,0.000795,0.963093,245.588773,246,1096
181,219,0.000841,0.963934,245.803198,246,1096
182,209,0.000802,0.964737,246.007833,246,1096
183,139,0.000534,0.965270,246.143930,246,1096
184,116,0.000445,0.965716,246.257507,246,1096
185,102,0.000392,0.966107,246.357376,246,1096
186,104,0.000399,0.966507,246.459204,246,1096
187,108,0.000415,0.966921,246.564948,247,1054
188,91,0.000349,0.967271,246.654047,247,1054
189,83,0.000319,0.967589,246.735313,247,1054
190,84,0.000323,0.967912,246.817559,247,1054
191,94,0.000361,0.968273,246.909595,247,1054
192,74,0.000284,0.968557,246.982050,247,1054
193,77,0.000296,0.968853,247.057441,247,1054
194,89,0.000342,0.969194,247.144582,247,1054
195,84,0.000323,0.969517,247.226828,247,1054
196,89,0.000342,0.969859,247.313969,247,1054
197,87,0.000334,0.970193,247.399151,247,1054
198,94,0.000361,0.970554,247.491188,247,1054
199,98,0.000376,0.970930,247.587141,248,1020
200,109,0.000419,0.971348,247.693864,248,1020
201,112,0.000430,0.971779,247.803525,248,1020
202,95,0.000365,0.972143,247.896540,248,1020
203,111,0.000426,0.972569,248.005222,248,1020
204,109,0.000419,0.972988,248.111945,248,1020
205,123,0.000472,0.973460,248.232376,248,1020
206,122,0.000468,0.973929,248.351828,248,1020
207,141,0.000541,0.974470,248.489883,248,1020
208,124,0.000476,0.974946,248.611292,249,985
209,124,0.000476,0.975422,248.732702,249,985
210,120,0.000461,0.975883,248.850196,249,985
211,95,0.000365,0.976248,248.943211,249,985
212,121,0.000465,0.976712,249.061684,249,985
213,121,0.000465,0.977177,249.180157,249,985
214,142,0.000545,0.977722,249.319191,249,985
215,138,0.000530,0.978252,249.454308,249,985
216,143,0.000549,0.978801,249.594321,250,1042
217,170,0.000653,0.979454,249.760770,250,1042
218,165,0.000634,0.980088,249.922324,250,1042
219,186,0.000714,0.980802,250.104439,250,1042
220,196,0.000753,0.981554,250.296345,250,1042
221,182,0.000699,0.982253,250.474543,250,1042
222,190,0.000730,0.982983,250.660574,251,1043
223,175,0.000672,0.983655,250.831919,251,1043
224,218,0.000837,0.984492,251.045366,251,1043
225,217,0.000833,0.985325,251.257833,251,1043
226,243,0.000933,0.986258,251.495757,251,1043
227,212,0.000814,0.987072,251.703329,252,855
228,221,0.000849,0.987920,251.919713,252,855
229,226,0.000868,0.988788,252.140992,252,855
230,196,0.000753,0.989541,252.332898,252,855
231,174,0.000668,0.990209,252.503264,253,1087
232,152,0.000584,0.990793,252.652089,253,1087
233,178,0.000683,0.991476,252.826371,253,1087
234,160,0.000614,0.992090,252.983029,253,1087
235,118,0.000453,0.992543,253.098564,253,1087
236,111,0.000426,0.992970,253.207245,253,1087
237,99,0.000380,0.993350,253.304178,253,1087
238,95,0.000365,0.993714,253.397193,253,1087
239,106,0.000407,0.994121,253.500979,254,1060
240,81,0.000311,0.994432,253.580287,254,1060
241,82,0.000315,0.994747,253.660574,254,1060
242,94,0.000361,0.995108,253.752611,254,1060
243,64,0.000246,0.995354,253.815274,254,1060
244,75,0.000288,0.995642,253.888708,254,1060
245,75,0.000288,0.995930,253.962141,254,1060
246,57,0.000219,0.996149,254.017950,254,1060
247,62,0.000238,0.996387,254.078655,254,1060
248,71,0.000273,0.996659,254.148172,254,1060
249,71,0.000273,0.996932,254.217689,254,1060
250,62,0.000238,0.997170,254.278394,254,1060
251,56,0.000215,0.997385,254.333225,254,1060
252,104,0.000399,0.997785,254.435052,254,1060
253,215,0.000826,0.998610,254.645561,255,577
254,192,0.000737,0.999347,254.833551,255,577
255,170,0.000653,1.000000,255.000000,255,577
